23;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;23.0;ARVORE DE 2M DE ALTURA, TIPO (AMENDOEIRA, CASTANHEIRA, ETC.) CONSIDERANDO APENAS O FORNECIMENTO;UN;15;;;TERRAPLENO;2020-10-23;2020-10-23;
24;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;24.0;ARBUSTO TIPO-1, PARA JARDIM CONFORME PROJETO. FORNECIMENTO;UN;104;;;TERRAPLENO;2020-10-23;2020-10-23;
25;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;25.0;PROTETOR DE FERRO, PINTADO A ÓLEO, PARA ARVORES. FORNECIMENTO E COLOCACAO;UN;0;;;TERRAPLENO;2020-10-23;2020-10-23;
26;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;26.0;REVOLVIMENTO DE SOLO ATE 20 CM DE PROFUNDIDADE;M2;125;;;TERRAPLENO;2020-10-23;2020-10-23;
27;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;27.0;IRRIGACAO DE GRAMADO E/OU CANTEIRO COM CAMINHAO PIPA;M2;1501;;;TERRAPLENO;2020-10-23;2020-10-23;
28;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;28.0;IRRIGACAO DE ARVORE E/OU PALMEIRA COM CAMINHAO PIPA;UN;180;;;TERRAPLENO;2020-10-23;2020-10-23;
29;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;29.0;TERRA ESTRUMADA, INCLUSIVE CARGA, TRANSPORTE E DESCARGA E EXCLUSIVE ESPALHAMENTO. FORNECIMENTO E COLOCACAO;M3;26;;;TERRAPLENO;2020-10-23;2020-10-23;
30;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;30.0;EXECUCAO DE PAVIMENTACAO DE SAIBRO ARENOSO EM CAMADAS DE 10 CM, MEDIDA APOÓS A COMPACTACAO, INCLUSIVE ESPALHAMENTO E REGA;M2;922;;;TERRAPLENO;2020-10-23;2020-10-23;
31;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;31.0;CORDOES DE CONCRETO SIMPLES, COM SECCAO DE 10 X 25 CM, MOLDADOS NO LOCAL, INCLUSIVE ESCAVACAO E REATERRO;M;120;;;TERRAPLENO;2020-10-23;2020-10-23;
32;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;32.0;CORDOES DE CONCRETO SIMPLES, PRE-MOLDADO, COM SECCAO DE 6 X 25 CM, INCLUSIVE ESCAVACAO E REATERRO;M;188.1;;;TERRAPLENO;2020-10-23;2020-10-23;
33;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;33.0;BANCO DE CONCRETO APARENTE, COM 45 CM DE LARGURA E 1 O CM DE ESPESSURA, SOBRE DOIS APOIOS DO MESMO MATERIAL, COM SECCAO DE 1 O X 30 CM;M;40;;;TERRAPLENO;2020-10-23;2020-10-23;
34;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;34.0;LANCAMENTO DE CONCRETO EM PECAS SEM ARMADURA, INCLUINDO SOMENTE O TRANSPORTE HORIZONTAL ATE 20,00 M EM CARRINHOS, COLOCACAO, ADENSAMENTO E ACABAMENTO, CONSIDERANDO UMA PRODUCAO APROXIMADA DE 3,5 M3/H;M3;13;;;TERRAPLENO;2020-10-23;2020-10-23;
35;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;35.0;"CONCRETO ARMADO, EXECUTADO COM CONCRETO DOSADO PARA UMA RESISTENCIA CARACTERISTICA A COMPRESSAO DE 15 MPA, INCLUINDO MATERIAIS PARA 1 M3 DE CONCRETO, PREPARO SEGUNDO O ITEM 11.002.013 E COLOCACAO CONFORME ITEM 11.002.023; 14 M2 DE AREA MOLDADA, FORMAS E E";M3;6.2;;;TERRAPLENO;2020-10-23;2020-10-23;
36;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;36.0;MESA E 4 BANCOS EM CONCRETO ARMADO DE 15 MPA, TAMPOS EM MARMORITE, COM TABULEIRO PARA JOGO DE DAMA EM MARMORITE NAS CORES BRANCA E PRETA, CONFORME DETALHE FORNECIDO, FORNECIMENTO E COLOCACAO;UN;3;;;TERRAPLENO;2020-10-23;2020-10-23;
37;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;37.0;CONCRETO IMPORTADO DE USINA DOSADO RACIONALMENTE PARA UMA RESISTENCIA CARACTERÍSTICA A COMPRESSAO DE 9 MPA;M3;13;;;TERRAPLENO;2020-10-23;2020-10-23;
38;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;38.0;ALVENARIA DE BLOCOS DE CONCRETO (20 X 20 X 40 CM), COM ARGAMASSA DE CIMENTO E AREIA NO TRACO 1 :6, EM PAREDES DE 0,20 M DE ESPESSURA, DE SUPERFLCIE CORRIDA, ATE 3,00 M DE ALTURA, E MEDIDA PELA AREA REAL;M2;25;;;TERRAPLENO;2020-10-23;2020-10-23;
39;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;39.0;EMBOCO, COM ARGAMASSA DE CIMENTO E AREIA, NO TRACO 1 :3 COM 1,5 CM DE ESPESSURA, INCLUSIVE CHAPISCO;M2;20;;;TERRAPLENO;2020-10-23;2020-10-23;
40;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;40.0;PISO CIMENTADO, COM 1,5 CM DE ESPESSURA, COM ARGAMASSA DE CIMENTO E AREIA, NO TRACO 1 :3, ALISADO A COLHER, SOBRE BASE EXISTENTE;M2;10;;;TERRAPLENO;2020-10-23;2020-10-23;
41;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;41.0;PISO DE PEDRA PORTUGUESA, EM DESENHO SIMPLES, COM APROXIMADAMENTE 40% DE PEDRA PRETA E 60% DE PEDRA BRANCA, ASSENTADO SOBRE MISTURA DE CIMENTO E SAIBRO, NO TRACO 1 :5, INCLUSIVE ACERTO DO TERRENO;M2;370.17;;;TERRAPLENO;2020-10-23;2020-10-23;
42;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;42.0;"ALAMBRADO COM 3M DE ALTURA, EM TELA GALVANIZADA DE #12 E MALHA LOSANGO DE 5 CM, FIXADA EM TUBOS DE FG DE 2"", ESTES CHUMBADOS EM BLOCOS DE CONCRETO, INCLUSIVE ESCAVACAO, CONCRETO DOS BLOCOS, REATERRO, TRANSPORTE, CARGA, DESCARGA E PINTURA DE BASE ""GALVITE""";M2;144;;;TERRAPLENO;2020-10-23;2020-10-23;
43;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;43.0;"ALAMBRADO COM 4,5 M DE ALTURA EM TELA GALVANIZADA #12 E MALHA LOSANGO DE 5 CM, FIXADA EM TUBOS DE FG DE 2"", ESTES CHUMBADOS EM BLOCOS DE CONCRETO, INCLUSIVE ESCAVACAO, CONCRETO DOS BLOCOS, REATERRO, CARGA, TRANSPORTE, DESCARGA E PINTURA DE BASE ""GALVITE""";M2;162;;;TERRAPLENO;2020-10-23;2020-10-23;
44;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;44.0;"GANGORRA COM 3 PRANCHAS DE MADEIRA, ESTAS FIXADAS EM TUBO DE FG DE 2"", COM PINTURA DE BASE ""GALVITE"" E DUAS DEMAOS DE ACABAMENTO, MODELO RPJ. FORNECIMENTO E COLOCACAO";UN;1;;;TERRAPLENO;2020-10-23;2020-10-23;
45;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;45.0;"ESCORREGA EM MADEIRA DE LEI (PEROBA DE CAMPOS, AROEIRA, LPE-TABACO) E TUBO DE FG DE 3/4""E 2"", MODELO RPJ, COM PINTURA DE BASE ""GALVITE"" E DUAS DEMAOS DE ACABAMENTO. FORNECIMENTO E COLOCACAO";UN;1;;;TERRAPLENO;2020-10-23;2020-10-23;
46;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;46.0;"BALANCO COM 3 CADEIRAS PRESAS EM CORRENTES GALVANIZADAS E ESTAS FIXADAS POR MEIO DE BRACADEIRAS EM TRAVESSAO DE TUBO DE FG DE 2"", CHUMBADO EM BLOCOS DE CONCRETO, COM PINTURA DE BASE ""GALVITE"" E DUAS DEMAOS DE ACABAMENTO, MODELO RPJ. FORNECIMENTO E COLOCAC";UN;1;;;TERRAPLENO;2020-10-23;2020-10-23;
47;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;47.0;"GAIOLA GINICA (TREPA-TREPA) EM TUBOS DE FG DE 1"" HORIZONTAIS E VERTICAIS DE 1 1 /2"", CHUMBADOS EM BLOCOS DE CONCRETO E COM PINTURA DE BASE ""GALVITE""E DUAS DEMAOS DE ACABAMENTO, MODELO RPJ. FORNECIMENTO E COLOCACAO";UN;1;;;TERRAPLENO;2020-10-23;2020-10-23;
48;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;48.0;"BALIZA DE FUTEBOL, TAMANHO OFICIAL, EM TUBO E FG DE 4"", COM PINTURA DE BASE ""GALVITE"" E DUAS DEMAOS DE ACABAMENTO. FORNECIMENTO E COLOCACAO";UN;2;;;TERRAPLENO;2020-10-23;2020-10-23;
49;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;49.0;PINTURA INTERNA OU EXTERNA SOBRE MADEIRA, COM TINTA A OLEO BRILHANTE EQUIVALENTE A MARVELINE OU CORAL OLEO, INCLUSIVE LIXA, DEMAO DE TINTA ISOLANTE, DE MEJA MASSA E DUAS DEMAOS DE ACABAMENTO;M2;85;;;TERRAPLENO;2020-10-23;2020-10-23;
50;322;30367.44;REFORMA DA PRAÇA MAURITÂNIA;LUIZ ANTONIO RAMOS SUMAR;PENHA;1995;89 DIAS;1995-07-26;1995-10-23;12;50.0;ENVERNIZAMENTO DE CONCRETO LISO, PARA EXTERIOR, COM COLMA VERNIZ MC, INCLUSIVE LIMPEZA E DUAS DEMAOS DE ACABAMENTO;M2;2.6;;;TERRAPLENO;2020-10-23;2020-10-23;
51;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;;SERVICOS PRELIMINARES;;0;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
52;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;1.1;UNIDADE DE REF. P/SERV. DE PROJ. E CONSULTORIA;UR;5.22;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
53;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;1.2;UNIDADE DE REF. P/ADMINISTRACAO LOCAL;UR;100;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
54;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;1.4;PLACA DE SINALIZACAO PREVENTIVA P/OBRA NA VIA PUBL., COMPREEND. A COLOC. E A RETIRADA 1 VEZ;UND;12;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
55;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;;DRENAGEM;;0;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
56;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.1;ESCAVACAO MEC. DE VALA NAO ESCORADA, EM MAT. DE 1ºCAT., C/REDUTOR DE PRODUT., ATE 1,50 DE PROF., C/ESCAVADEIRA HIDR.;M3;582.34;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
57;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.2;ESCAVACAO MEC. DE VALA NAO ESCORADA, EM MAT. DE 1ºCAT., C/REDUTOR DE PRODUT., ATE 1,50 E 3,00M DE PROF., C/ESCAVADEIRA HIDR.;M3;115.36;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
58;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.3;ESCAVACAO MANUAL EM MAT. DE 1ºCAT., A CEU ABERTO, PROF. ATE 0,50M;M3;2.5;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
59;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.4;REATERRO DE VALA/CAVA UTIL. VIBRO COMPACTADOR PORTATIL;M3;572.42;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
60;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.5;AREIA;M3;572.42;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
61;424;135200.2;DRENAGEM DE AGUAS PLUVIAIS, ESTAÇAO DE TRATAMENTO DE ESGOTO MODULAR, PISO EM CONCRETO ARMADO;ALFREDO CHRYSOSTOMO DE MOURA ;RIO DAS OSTRAS ;2006;20 DIAS;2005-09-19;2005-10-07;3;2.6;TUBO DE CONCR. SIMPLES, CLASSE CA-1, P/AGUAS PLUVIAIS, DIAM DE 200MM. FORN. E ASSENT;M;34;DRENAGEM DE AGUAS PLUVIAIS;;TERRAPLENO;2020-10-23;2020-10-23;
